"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"5056","last","1C",NA,"Coook",NA,"Cook",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5057","last","1C",NA,"Collins",NA,"Collins",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5058","last","1C",NA,"Bell",NA,"Bell",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5059","last","1C",NA,"Parker",NA,"Parker",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5060","last","1C",NA,"Ward",NA,"Ward",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5061","last","1C",NA,"Cooper",NA,"Cooper",1,0,0,"R_1CwplCjBFQU0hCV","male","35 - 44","White","4 year degree"
"5062","last","1A",NA,"Smith",NA,"Smith",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5063","last","1A",NA,"Brown",NA,"Brown",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5064","last","1A",NA,"Green",NA,"Green",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5065","last","1A",NA,"Moore",NA,"Moore",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5066","last","1A",NA,"Walker",NA,"Walker",0,1,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5067","last","1A",NA,"White",NA,"White",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5068","last","1A",NA,"Miller",NA,"Miller",1,0,0,"R_3MLQTiruu1v6HU4","N/A","18 - 24","White","High school graduate"
"5069","last","2B",NA,"Baker",NA,"Baker",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5070","last","2B",NA,"Campbell",NA,"Campbell",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5071","last","2B",NA,"Wright",NA,"Wright",0,1,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5072","last","2B",NA,"Hill",NA,"Hill",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5073","last","2B",NA,"Brooks",NA,"Brooks",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5074","last","2B",NA,"Young",NA,"Young",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5075","last","2B",NA,"King",NA,"King",1,0,0,"R_OCOUxF20U0S6HXX","female","18 - 24","White","4 year degree"
"5076","last","2A",NA,"White",NA,"White",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5077","last","2A",NA,"Moore",NA,"Moore",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5078","last","2A",NA,"Brown",NA,"Brown",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5079","last","2A",NA,"Miller",NA,"Miller",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5080","last","2A",NA,"Green",NA,"Green",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5081","last","2A",NA,"Walker",NA,"Walker",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5082","last","2A",NA,"Smith",NA,"Smith",1,0,0,"R_ZBGy56twy9ah3IR","male","25 - 34","White","2 year degree"
"5083","last","2A",NA,"White",NA,"White",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5084","last","2A",NA,"Moore",NA,"Moore",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5085","last","2A",NA,"Brown",NA,"Brown",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5086","last","2A",NA,"Miller",NA,"Miller",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5087","last","2A",NA,"Green",NA,"Green",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5088","last","2A",NA,"Walker",NA,"Walker",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5089","last","2A",NA,"Smith",NA,"Smith",1,0,0,"R_3dQVZwx31JkfWff","female","25 - 34","Other","4 year degree"
"5090","last","2A",NA,"White",NA,"White",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5091","last","2A",NA,"Moore",NA,"Moore",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5092","last","2A",NA,"Brown",NA,"Brown",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5093","last","2A",NA,"Miller",NA,"Miller",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5094","last","2A",NA,"Green",NA,"Green",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5095","last","2A",NA,"Walker",NA,"Walker",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5096","last","2A",NA,"Smith",NA,"Smith",1,0,0,"R_1KloGpM1XdshlXs","male","25 - 34","White","4 year degree"
"5097","last","1C",NA,"Turner",NA,"Turner",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5098","last","1C",NA,"Coook",NA,"Cook",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5099","last","1C",NA,"Collins",NA,"Collins",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5100","last","1C",NA,"Bell",NA,"Bell",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5101","last","1C",NA,"Parker",NA,"Parker",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5102","last","1C",NA,"Ward",NA,"Ward",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5103","last","1C",NA,"Cooper",NA,"Cooper",1,0,0,"R_2qCuXQWXltDjyso","male","25 - 34","White","4 year degree"
"5104","last","3A",NA,"White",NA,"White",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5105","last","3A",NA,"Moore",NA,"Moore",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5106","last","3A",NA,"Brown",NA,"Brown",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5107","last","3A",NA,"Green",NA,"Green",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5108","last","3A",NA,"Smith",NA,"Smith",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5109","last","3A",NA,"Miller",NA,"Miller",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5110","last","3A",NA,"Walker",NA,"Walker",1,0,0,"R_1hKbj73kOykUGML","male","18 - 24","White","4 year degree"
"5111","last","2B",NA,"Baker",NA,"Baker",0,1,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5112","last","2B",NA,"Campbell",NA,"Campbell",1,0,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5113","last","2B",NA,"Wright",NA,"Wright",1,0,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5114","last","2B",NA,"Hill",NA,"Hill",1,0,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5115","last","2B",NA,"Brooks",NA,"Brooks",0,1,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5116","last","2B",NA,"Young",NA,"Young",1,0,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5117","last","2B",NA,"King",NA,"King",1,0,0,"R_2Csl6Mx3DzFqD5n","female","25 - 34","White","2 year degree"
"5118","last","2A",NA,"White",NA,"White",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5119","last","2A",NA,"Moore",NA,"Moore",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5120","last","2A",NA,"Brown",NA,"Brown",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5121","last","2A",NA,"Miller",NA,"Miller",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5122","last","2A",NA,"Green",NA,"Green",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5123","last","2A",NA,"Walker",NA,"Walker",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5124","last","2A",NA,"Smith",NA,"Smith",1,0,0,"R_RXNNKiEsGwVGfmh","female","35 - 44","White","2 year degree"
"5125","last","3B",NA,"Baker",NA,"Baker",1,0,0,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5126","last","3B",NA,"Campbell",NA,"Campbell",0,0,1,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5127","last","3B",NA,"Wright",NA,"Wright",0,1,0,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5128","last","3B",NA,"Brooks",NA,"Brooks",0,1,0,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5129","last","3B",NA,"King",NA,"King",1,0,0,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5130","last","3B",NA,"Hill",NA,"Hill",0,0,1,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5131","last","3B",NA,"Young",NA,"Young",1,0,0,"R_0k3rOqZ3ifDJb0d","non-binary","25 - 34","White","4 year degree"
"5132","last","2B",NA,"Baker",NA,"Baker",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5133","last","2B",NA,"Campbell",NA,"Campbell",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5134","last","2B",NA,"Wright",NA,"Wright",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5135","last","2B",NA,"Hill",NA,"Hill",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5136","last","2B",NA,"Brooks",NA,"Brooks",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5137","last","2B",NA,"Young",NA,"Young",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5138","last","2B",NA,"King",NA,"King",1,0,0,"R_2c0zi8nz5DH792u","male","25 - 34","White","4 year degree"
"5139","last","1B",NA,"King",NA,"King",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5140","last","1B",NA,"Wright",NA,"Wright",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5141","last","1B",NA,"Brooks",NA,"Brooks",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5142","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5143","last","1B",NA,"Young",NA,"Young",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5144","last","1B",NA,"Baker",NA,"Baker",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5145","last","1B",NA,"Hill",NA,"Hill",1,0,0,"R_1gBaAfYPwV3MxFV","male","25 - 34","White","Professional degree"
"5146","last","3A",NA,"White",NA,"White",1,0,0,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5147","last","3A",NA,"Moore",NA,"Moore",1,0,0,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5148","last","3A",NA,"Brown",NA,"Brown",1,0,0,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5149","last","3A",NA,"Green",NA,"Green",0,0,1,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5150","last","3A",NA,"Smith",NA,"Smith",0,0,1,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5151","last","3A",NA,"Miller",NA,"Miller",1,0,0,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5152","last","3A",NA,"Walker",NA,"Walker",1,0,0,"R_3wlibAQLNeC31W9","female","35 - 44","White","4 year degree"
"5153","last","3B",NA,"Baker",NA,"Baker",1,0,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5154","last","3B",NA,"Campbell",NA,"Campbell",1,0,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5155","last","3B",NA,"Wright",NA,"Wright",1,0,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5156","last","3B",NA,"Brooks",NA,"Brooks",0,1,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5157","last","3B",NA,"King",NA,"King",1,0,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5158","last","3B",NA,"Hill",NA,"Hill",0,1,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5159","last","3B",NA,"Young",NA,"Young",1,0,0,"R_WcJpO8V2Zahyy3v","female","18 - 24","White","4 year degree"
"5160","last","3A",NA,"White",NA,"White",1,0,0,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5161","last","3A",NA,"Moore",NA,"Moore",1,0,0,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5162","last","3A",NA,"Brown",NA,"Brown",1,0,0,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5163","last","3A",NA,"Green",NA,"Green",1,0,0,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5164","last","3A",NA,"Smith",NA,"Smith",0,0,1,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5165","last","3A",NA,"Miller",NA,"Miller",0,1,0,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5166","last","3A",NA,"Walker",NA,"Walker",0,0,1,"R_3GfRy8ZDyezLvKH","male","65 - 74","White","4 year degree"
"5167","last","2A",NA,"White",NA,"White",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5168","last","2A",NA,"Moore",NA,"Moore",0,1,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5169","last","2A",NA,"Brown",NA,"Brown",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5170","last","2A",NA,"Miller",NA,"Miller",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5171","last","2A",NA,"Green",NA,"Green",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5172","last","2A",NA,"Walker",NA,"Walker",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5173","last","2A",NA,"Smith",NA,"Smith",1,0,0,"R_b7dlBGpsekxFTEd","male","25 - 34","White","Some college"
"5174","last","1C",NA,"Turner",NA,"Turner",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5175","last","1C",NA,"Coook",NA,"Cook",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5176","last","1C",NA,"Collins",NA,"Collins",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5177","last","1C",NA,"Bell",NA,"Bell",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5178","last","1C",NA,"Parker",NA,"Parker",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5179","last","1C",NA,"Ward",NA,"Ward",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5180","last","1C",NA,"Cooper",NA,"Cooper",1,0,0,"R_yz5CYj843OcqLC1","female","25 - 34","White","4 year degree"
"5181","last","3A",NA,"White",NA,"White",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5182","last","3A",NA,"Moore",NA,"Moore",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5183","last","3A",NA,"Brown",NA,"Brown",0,0,1,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5184","last","3A",NA,"Green",NA,"Green",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5185","last","3A",NA,"Smith",NA,"Smith",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5186","last","3A",NA,"Miller",NA,"Miller",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5187","last","3A",NA,"Walker",NA,"Walker",1,0,0,"R_1dgDVOVcU1UKNXE","male","35 - 44","Asian","Some college"
"5188","last","1B",NA,"King",NA,"King",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5189","last","1B",NA,"Wright",NA,"Wright",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5190","last","1B",NA,"Brooks",NA,"Brooks",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5191","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5192","last","1B",NA,"Young",NA,"Young",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5193","last","1B",NA,"Baker",NA,"Baker",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5194","last","1B",NA,"Hill",NA,"Hill",1,0,0,"R_2s14f17E1RPNh0m","male","25 - 34","White","Professional degree"
"5195","last","1B",NA,"King",NA,"King",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5196","last","1B",NA,"Wright",NA,"Wright",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5197","last","1B",NA,"Brooks",NA,"Brooks",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5198","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5199","last","1B",NA,"Young",NA,"Young",0,0,1,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5200","last","1B",NA,"Baker",NA,"Baker",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5201","last","1B",NA,"Hill",NA,"Hill",1,0,0,"R_2SIeZjj0bTQ9dfK","female","45 - 54","White","2 year degree"
"5202","last","1C",NA,"Turner",NA,"Turner",1,0,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5203","last","1C",NA,"Coook",NA,"Cook",0,1,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5204","last","1C",NA,"Collins",NA,"Collins",1,0,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5205","last","1C",NA,"Bell",NA,"Bell",0,1,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5206","last","1C",NA,"Parker",NA,"Parker",1,0,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5207","last","1C",NA,"Ward",NA,"Ward",1,0,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5208","last","1C",NA,"Cooper",NA,"Cooper",1,0,0,"R_2381cGe7W4WMOOT","female","35 - 44","White","High school graduate"
"5209","last","1A",NA,"Smith",NA,"Smith",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5210","last","1A",NA,"Brown",NA,"Brown",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5211","last","1A",NA,"Green",NA,"Green",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5212","last","1A",NA,"Moore",NA,"Moore",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5213","last","1A",NA,"Walker",NA,"Walker",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5214","last","1A",NA,"White",NA,"White",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5215","last","1A",NA,"Miller",NA,"Miller",1,0,0,"R_tEEnrTJ9Le0LKQ9","male","35 - 44","Black or African American","High school graduate"
"5216","last","1B",NA,"King",NA,"King",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5217","last","1B",NA,"Wright",NA,"Wright",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5218","last","1B",NA,"Brooks",NA,"Brooks",0,1,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5219","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5220","last","1B",NA,"Young",NA,"Young",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5221","last","1B",NA,"Baker",NA,"Baker",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5222","last","1B",NA,"Hill",NA,"Hill",1,0,0,"R_10VO4GlQ8gBa1vk","female","25 - 34","Black or African American","2 year degree"
"5223","last","1B",NA,"King",NA,"King",1,0,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5224","last","1B",NA,"Wright",NA,"Wright",0,1,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5225","last","1B",NA,"Brooks",NA,"Brooks",0,1,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5226","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5227","last","1B",NA,"Young",NA,"Young",1,0,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5228","last","1B",NA,"Baker",NA,"Baker",1,0,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5229","last","1B",NA,"Hill",NA,"Hill",1,0,0,"R_1JRNXQ7ov8xfe6G","male","35 - 44","White","Professional degree"
"5230","last","3B",NA,"Baker",NA,"Baker",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5231","last","3B",NA,"Campbell",NA,"Campbell",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5232","last","3B",NA,"Wright",NA,"Wright",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5233","last","3B",NA,"Brooks",NA,"Brooks",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5234","last","3B",NA,"King",NA,"King",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5235","last","3B",NA,"Hill",NA,"Hill",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5236","last","3B",NA,"Young",NA,"Young",1,0,0,"R_24bzZ6A2ncWIsEH","female","45 - 54","Other","4 year degree"
"5237","last","3B",NA,"Baker",NA,"Baker",0,1,0,"R_3G1aMaAaxfopE5n","male","25 - 34","White","2 year degree"
"5238","last","3B",NA,"Campbell",NA,"Campbell",1,0,0,"R_3G1aMaAaxfopE5n","male","25 - 34","White","2 year degree"
